student_id,program_level,modality,college,age,credits_attempted,credits_completed,gpa_term,cum_gpa,satisfaction_overall,satisfaction_advising,satisfaction_online_services,satisfaction_facilities,nps_score,fin_aid_flag,pell_eligible,unmet_need,first_gen,retention_next_term
1230,Undergraduate,Online,Engineering,23.0,14,14.0,3.27,3.13,3.1,3.6,3.6,3.6,5.0,0,0,781.0,0,0
1231,Graduate,On-campus,Health,35.0,14,14.0,2.95,2.88,3.3,3.8,3.4,3.8,5.0,0,0,4099.0,0,0
1232,Undergraduate,Online,Business,19.0,13,10.0,2.73,2.88,2.6,2.6,3.0,2.8,7.0,1,0,3329.0,0,0
1233,Undergraduate,Online,Engineering,30.0,8,8.0,2.54,2.57,3.3,3.4,3.6,3.4,8.0,0,0,3719.0,0,1
1234,Undergraduate,Hybrid,Sciences,21.0,15,15.0,3.34,3.15,2.9,2.7,3.3,3.1,3.0,0,0,2267.0,0,0
1235,Undergraduate,Hybrid,Education,24.0,9,8.0,2.21,2.21,2.7,2.7,3.0,3.4,6.0,1,0,1757.0,0,0
1236,Undergraduate,On-campus,Engineering,20.0,6,6.0,2.91,3.01,2.7,2.5,3.1,2.9,7.0,1,0,1947.0,0,0
1237,Graduate,Hybrid,Education,37.0,14,13.0,3.58,3.66,3.7,3.5,2.5,3.1,2.0,1,0,3801.0,1,1
1238,Undergraduate,On-campus,Health,21.0,10,9.0,2.63,2.73,2.6,2.8,3.3,4.1,7.0,1,0,4648.0,0,0
1239,Graduate,Hybrid,Health,29.0,11,10.0,3.02,3.35,2.7,2.5,3.1,3.4,2.0,0,0,0.0,1,1
1240,Undergraduate,Online,Engineering,21.0,8,7.0,3.5,3.54,4.0,4.1,3.6,3.5,5.0,1,1,1882.0,1,1
1241,Graduate,Online,Health,33.0,15,11.0,3.35,3.47,3.3,3.3,4.3,3.1,3.0,1,0,1594.0,1,1
1242,Graduate,Online,Engineering,32.0,13,11.0,3.54,3.18,3.7,4.1,3.4,3.4,2.0,1,0,2109.0,0,1
1243,Graduate,Online,Health,24.0,12,9.0,3.28,3.56,3.7,3.9,3.6,3.1,8.0,1,0,3763.0,0,0
1244,Graduate,Online,Business,33.0,6,6.0,2.82,2.83,2.8,2.9,4.0,2.8,3.0,1,0,1751.0,0,0
1245,Graduate,On-campus,Business,25.0,15,13.0,3.43,3.3,3.3,2.9,3.1,3.5,4.0,1,0,3527.0,0,1
1246,Undergraduate,On-campus,Sciences,16.0,10,9.0,3.05,3.02,3.1,3.0,2.8,4.2,5.0,0,0,6987.0,0,0
1247,Undergraduate,On-campus,Engineering,16.0,15,13.0,3.09,3.19,2.3,2.3,3.3,4.1,6.0,1,1,1325.0,0,0
1248,Undergraduate,Online,Education,24.0,14,12.0,2.79,2.95,3.2,3.2,3.2,2.8,3.0,0,0,3674.0,0,0
1249,Graduate,Hybrid,Business,29.0,11,10.0,3.61,3.6,3.2,3.4,3.6,3.0,6.0,1,0,2141.0,0,1
1250,Undergraduate,On-campus,Sciences,22.0,13,11.0,2.57,2.66,3.3,3.4,3.3,3.2,5.0,0,0,7580.0,1,0
1251,Graduate,Online,Engineering,35.0,15,13.0,3.52,3.48,3.8,3.5,3.2,3.3,4.0,1,0,1750.0,0,1
1252,Undergraduate,On-campus,Education,20.0,6,5.0,3.26,3.33,3.2,3.4,2.6,4.0,7.0,0,1,5705.0,0,0
1253,Undergraduate,Online,Engineering,21.0,15,13.0,2.8,2.83,2.3,2.2,3.6,4.0,9.0,0,1,3446.0,1,0
1254,Undergraduate,Online,Business,17.0,12,11.0,2.58,2.63,3.2,3.0,3.6,2.6,6.0,0,0,4255.0,1,0
1255,Undergraduate,Hybrid,Engineering,20.0,8,7.0,2.63,2.58,2.5,2.2,2.6,3.5,3.0,1,1,3242.0,0,0
1256,Undergraduate,Online,Health,24.0,14,14.0,3.61,3.67,3.9,3.8,3.8,3.2,4.0,1,0,1941.0,0,1
1257,Undergraduate,Online,Sciences,26.0,11,10.0,3.16,3.04,3.2,3.0,3.8,3.1,7.0,1,1,3474.0,0,1
1258,Undergraduate,Hybrid,Business,21.0,10,8.0,2.33,2.36,2.5,2.8,3.2,2.8,5.0,1,0,2085.0,1,1
1259,Undergraduate,On-campus,Engineering,24.0,13,12.0,2.5,2.4,2.5,2.4,3.4,4.3,2.0,1,1,397.0,0,1
1260,Undergraduate,Online,Business,16.0,13,11.0,2.82,2.67,3.0,3.2,3.1,2.5,2.0,0,0,5525.0,1,0
1261,Undergraduate,Online,Education,24.0,8,7.0,3.16,3.05,2.7,2.2,3.1,3.0,6.0,1,1,2915.0,1,1
1262,Graduate,Online,Sciences,33.0,7,6.0,3.16,3.13,2.8,3.0,3.4,3.3,2.0,1,0,1621.0,0,0
1263,Undergraduate,On-campus,Business,23.0,7,5.0,2.87,2.79,2.7,2.9,2.8,3.8,4.0,0,0,5729.0,0,0
1264,Undergraduate,Online,Engineering,21.0,10,9.0,3.02,3.08,3.8,3.4,3.7,3.7,9.0,0,0,2523.0,0,0
1265,Undergraduate,Online,Health,26.0,15,11.0,2.93,2.94,3.5,3.2,3.8,2.8,4.0,0,0,4634.0,0,0
1266,Undergraduate,Hybrid,Business,19.0,12,11.0,2.01,2.16,2.8,2.6,2.8,3.4,7.0,1,0,0.0,0,0
1267,Undergraduate,On-campus,Health,24.0,13,12.0,3.06,3.05,3.4,3.3,2.8,3.6,3.0,1,1,1416.0,0,0
1268,Undergraduate,Online,Education,21.0,15,12.0,2.22,2.25,2.9,2.7,3.8,3.2,7.0,0,0,2737.0,1,0
1269,Undergraduate,On-campus,Sciences,22.0,13,13.0,2.89,3.17,2.7,2.6,2.7,3.4,6.0,1,0,611.0,1,1
1270,Undergraduate,On-campus,Sciences,21.0,13,10.0,2.71,2.64,2.6,2.8,3.0,3.7,6.0,1,0,2537.0,0,0
1271,Undergraduate,Online,Health,19.0,15,12.0,2.48,2.44,2.6,2.4,3.1,3.1,3.0,1,0,2998.0,0,0
1272,Graduate,Online,Sciences,37.0,8,6.0,3.53,3.71,3.8,3.9,3.3,3.1,7.0,0,0,4922.0,1,0
1273,Graduate,Hybrid,Engineering,28.0,7,7.0,3.1,2.96,2.7,2.8,2.5,3.0,6.0,1,0,2503.0,1,0
1274,Undergraduate,Online,Business,23.0,9,9.0,2.79,2.99,3.9,3.0,4.0,3.3,9.0,0,0,4646.0,0,0
1275,Undergraduate,On-campus,Health,22.0,6,5.0,3.32,3.28,2.7,2.5,3.5,3.1,4.0,1,0,815.0,1,1
1276,Undergraduate,Online,Business,24.0,8,7.0,2.75,2.63,3.6,3.9,3.2,3.1,8.0,1,0,1180.0,0,0
1277,Undergraduate,Online,Business,25.0,14,11.0,2.61,2.75,3.5,3.2,3.7,2.9,4.0,1,1,1973.0,0,0
1278,Graduate,Online,Engineering,31.0,12,10.0,3.24,3.2,3.6,3.3,2.9,3.2,5.0,1,0,1186.0,0,0
1279,Undergraduate,Online,Education,25.0,12,10.0,3.16,3.43,3.9,4.2,3.7,3.2,4.0,0,1,3508.0,1,0
1280,Undergraduate,Online,Engineering,18.0,6,5.0,3.55,3.56,3.4,3.4,3.1,3.5,4.0,0,0,3025.0,0,1
1281,Undergraduate,Online,Engineering,24.0,12,12.0,2.63,2.64,3.1,3.5,4.0,3.5,5.0,1,1,1762.0,1,0
1282,Graduate,Hybrid,Health,29.0,15,15.0,3.69,3.6,3.4,3.3,3.3,3.3,8.0,0,0,1503.0,0,0
1283,Undergraduate,Hybrid,Engineering,16.0,12,9.0,2.8,2.78,3.1,3.5,3.0,3.3,6.0,0,1,932.0,0,0
1284,Undergraduate,On-campus,Education,22.0,9,7.0,3.03,2.99,2.2,1.9,2.9,3.5,7.0,1,0,1424.0,0,1
1285,Undergraduate,Hybrid,Business,21.0,12,11.0,2.66,2.86,2.8,2.0,3.2,3.1,5.0,0,1,1510.0,0,0
1286,Undergraduate,Online,Business,20.0,13,10.0,3.19,3.23,3.6,3.8,3.1,2.5,8.0,0,0,63.0,0,1
1287,Undergraduate,Hybrid,Sciences,26.0,8,7.0,2.6,2.71,2.7,2.9,3.5,3.5,5.0,1,0,3224.0,0,0
1288,Undergraduate,Online,Business,20.0,15,14.0,2.21,2.22,3.6,3.8,3.6,3.3,4.0,1,0,3957.0,0,0
1289,Undergraduate,Hybrid,Engineering,20.0,7,7.0,3.21,3.15,3.2,3.1,3.5,3.7,7.0,1,1,3313.0,0,1
1290,Undergraduate,Hybrid,Sciences,22.0,12,11.0,3.23,3.29,3.3,3.7,2.1,3.0,8.0,1,1,1783.0,0,0
1291,Undergraduate,On-campus,Business,24.0,10,8.0,3.36,3.6,3.7,4.0,3.1,4.1,7.0,1,1,1753.0,1,1
1292,Undergraduate,Hybrid,Education,22.0,10,9.0,2.17,2.01,2.6,2.8,3.2,3.1,6.0,0,1,3649.0,0,0
1293,Undergraduate,On-campus,Business,25.0,10,8.0,2.67,2.73,3.3,3.3,3.1,3.4,8.0,0,1,2518.0,0,0
1294,Undergraduate,Online,Sciences,24.0,12,11.0,2.87,3.09,3.4,3.0,3.5,3.8,5.0,1,1,0.0,1,1
1295,Graduate,Online,Engineering,28.0,14,14.0,3.02,2.9,3.4,3.4,3.4,3.3,4.0,1,0,4281.0,0,1
1296,Undergraduate,On-campus,Engineering,20.0,13,12.0,2.91,3.05,2.5,2.6,4.0,4.3,5.0,0,0,4022.0,0,0
1297,Undergraduate,Online,Education,20.0,11,9.0,2.4,2.54,3.3,3.9,3.6,3.3,9.0,1,1,1929.0,0,0
1298,Undergraduate,On-campus,Engineering,23.0,12,12.0,3.12,2.93,2.7,2.8,3.1,3.9,5.0,0,0,3525.0,0,0
1299,Undergraduate,Hybrid,Business,14.0,14,14.0,3.52,3.69,3.2,2.9,3.5,3.6,6.0,0,1,4390.0,0,1
1300,Graduate,Online,Business,25.0,11,10.0,2.99,2.9,3.7,3.8,3.3,3.1,6.0,0,0,3823.0,0,1
1301,Undergraduate,On-campus,Education,24.0,6,6.0,3.22,3.27,2.9,3.3,2.6,3.7,6.0,0,0,3266.0,0,0
1302,Graduate,Hybrid,Sciences,34.0,9,8.0,3.47,3.62,3.4,3.9,3.5,3.3,4.0,1,0,1997.0,0,1
1303,Undergraduate,Hybrid,Health,26.0,13,10.0,2.0,2.18,2.5,2.5,3.0,3.5,6.0,1,0,2597.0,0,0
1304,Undergraduate,Hybrid,Business,29.0,12,10.0,2.95,2.72,3.0,2.9,3.6,2.8,7.0,0,0,2271.0,0,0
1305,Graduate,On-campus,Sciences,41.0,8,7.0,3.62,3.89,3.2,2.8,3.6,3.8,2.0,0,0,6121.0,0,1
1306,Graduate,Hybrid,Education,22.0,15,14.0,3.54,3.75,2.9,2.7,2.2,3.6,2.0,1,0,1589.0,1,0
1307,Graduate,On-campus,Business,20.0,8,7.0,3.46,3.62,3.3,3.4,3.1,3.3,2.0,1,0,1307.0,0,0
1308,Graduate,Online,Health,23.0,8,7.0,3.36,3.41,3.6,3.1,3.9,2.8,8.0,0,0,3433.0,0,0
1309,Undergraduate,Online,Sciences,21.0,6,5.0,2.82,2.75,2.9,3.5,2.8,2.5,3.0,1,0,3864.0,1,0
1310,Graduate,On-campus,Health,36.0,15,11.0,3.14,2.98,2.8,2.7,3.2,4.4,6.0,1,0,2097.0,1,1
1311,Undergraduate,Online,Engineering,20.0,6,5.0,2.8,2.56,3.5,3.5,3.8,2.9,9.0,0,0,5746.0,0,0
1312,Graduate,On-campus,Sciences,33.0,11,9.0,2.95,3.05,2.8,2.9,3.1,4.2,6.0,1,0,2005.0,0,0
1313,Undergraduate,On-campus,Education,22.0,6,5.0,3.33,3.49,3.1,3.4,3.1,3.5,6.0,1,0,369.0,0,1
1314,Graduate,Online,Sciences,39.0,10,10.0,3.08,3.07,2.9,3.0,4.0,3.6,3.0,1,0,1248.0,1,0
1315,Undergraduate,On-campus,Sciences,23.0,9,9.0,2.55,2.48,2.6,2.3,2.5,3.8,5.0,0,1,2471.0,0,0
1316,Undergraduate,On-campus,Engineering,22.0,10,8.0,3.48,3.49,2.8,2.9,3.4,4.4,3.0,1,0,3473.0,0,1
1317,Undergraduate,Online,Health,22.0,12,9.0,2.67,2.57,2.8,3.1,3.7,3.8,1.0,1,0,1813.0,1,1
1318,Graduate,Online,Education,28.0,11,9.0,3.01,3.01,2.9,2.6,4.0,3.3,5.0,0,0,2229.0,0,1
1319,Undergraduate,Online,Business,31.0,14,13.0,2.26,2.16,3.2,3.4,3.1,3.3,6.0,1,0,329.0,0,0
1320,Undergraduate,Online,Business,26.0,11,10.0,1.97,2.06,2.2,2.3,4.1,3.5,3.0,1,0,0.0,0,0
1321,Undergraduate,Hybrid,Business,18.0,14,12.0,3.09,3.28,3.2,3.2,2.5,4.3,4.0,1,0,6480.0,1,0
1322,Undergraduate,Online,Sciences,23.0,9,8.0,2.92,3.0,3.1,2.9,3.4,3.2,5.0,1,1,876.0,1,0
1323,Graduate,On-campus,Health,29.0,6,4.0,3.22,3.21,3.6,3.5,2.6,3.1,4.0,0,0,4664.0,0,1
1324,Undergraduate,Online,Business,19.0,6,4.0,3.69,3.84,3.9,4.0,3.8,3.3,7.0,0,1,1690.0,0,1
1325,Graduate,Online,Sciences,32.0,15,15.0,3.63,3.63,3.0,2.9,3.2,2.9,6.0,0,0,5841.0,0,1
1326,Undergraduate,Hybrid,Sciences,23.0,12,11.0,2.99,3.13,2.8,2.5,3.6,3.3,8.0,0,0,2714.0,0,0
1327,Undergraduate,On-campus,Education,20.0,8,7.0,3.56,3.46,3.2,2.9,2.4,4.1,4.0,1,1,4806.0,0,0
1328,Graduate,Online,Sciences,30.0,7,6.0,3.1,3.02,3.0,3.1,3.3,3.4,5.0,0,0,6958.0,0,0
1329,Undergraduate,Online,Education,25.0,11,8.0,2.68,2.53,3.4,3.5,4.2,3.0,6.0,0,0,2327.0,0,0
1330,Undergraduate,Online,Sciences,26.0,11,11.0,2.29,2.22,2.9,2.9,3.2,3.1,4.0,1,0,4359.0,0,0
1331,Undergraduate,Online,Engineering,19.0,12,9.0,3.81,3.96,3.5,4.0,3.9,2.8,1.0,1,1,4816.0,0,0
1332,Graduate,On-campus,Education,29.0,10,9.0,3.21,3.08,3.4,2.9,3.4,4.1,6.0,1,0,96.0,0,1
1333,Undergraduate,Online,Business,24.0,13,12.0,3.29,2.94,2.9,3.0,3.0,3.5,10.0,1,0,269.0,1,0
1334,Graduate,Online,Health,36.0,12,11.0,2.56,2.5,2.9,2.3,3.6,2.8,7.0,1,0,0.0,0,0
1335,Graduate,Online,Engineering,30.0,7,5.0,3.31,3.13,3.5,3.5,4.1,4.2,9.0,0,1,2090.0,0,1
1336,Undergraduate,Hybrid,Education,27.0,6,5.0,3.4,3.32,3.1,3.2,2.9,3.1,7.0,0,0,2492.0,0,0
1337,Undergraduate,Hybrid,Business,23.0,14,13.0,2.67,2.99,1.6,1.5,2.8,3.3,4.0,0,0,3499.0,0,0
1338,Undergraduate,Online,Sciences,24.0,10,9.0,3.23,3.1,3.5,2.9,3.6,3.1,7.0,1,0,585.0,1,1
1339,Undergraduate,On-campus,Engineering,20.0,10,9.0,3.52,3.62,3.4,3.4,3.0,3.8,7.0,1,0,3538.0,0,0
1340,Undergraduate,Online,Engineering,18.0,15,14.0,3.05,3.04,2.8,2.8,2.9,3.2,2.0,0,0,4046.0,1,0
1341,Undergraduate,Online,Business,20.0,9,7.0,3.3,3.36,2.5,2.8,3.4,2.6,5.0,0,0,4637.0,1,0
1342,Undergraduate,On-campus,Education,22.0,7,7.0,3.03,2.95,2.6,2.2,2.9,4.1,4.0,1,0,4044.0,0,1
1343,Graduate,Hybrid,Sciences,25.0,10,9.0,3.25,3.42,3.0,3.4,3.0,2.9,8.0,0,0,4395.0,0,0
1344,Graduate,Hybrid,Sciences,34.0,7,7.0,3.63,3.69,3.3,2.5,2.1,3.6,6.0,1,0,2164.0,0,0
1345,Graduate,On-campus,Business,31.0,12,9.0,2.9,2.97,2.1,1.7,3.2,3.5,0.0,0,0,2768.0,1,0
1346,Undergraduate,Online,Engineering,19.0,14,13.0,3.27,3.28,3.4,3.5,2.8,3.2,6.0,0,0,5346.0,0,0
1347,Undergraduate,On-campus,Health,24.0,14,13.0,3.18,3.37,3.4,3.5,3.4,3.8,1.0,0,0,4406.0,1,0
1348,Undergraduate,Online,Business,24.0,11,8.0,3.22,3.3,3.7,4.2,3.9,3.3,8.0,0,1,3828.0,0,0
1349,Graduate,On-campus,Sciences,32.0,6,5.0,2.78,2.84,3.3,3.4,2.3,3.9,4.0,1,0,1592.0,0,0
1350,Undergraduate,Online,Health,19.0,11,9.0,3.31,3.41,2.9,2.9,4.0,2.9,3.0,0,0,4450.0,0,1
1351,Graduate,On-campus,Health,28.0,10,9.0,3.34,3.08,3.4,3.5,3.1,4.0,4.0,1,1,828.0,0,0
1352,Undergraduate,Online,Business,21.0,9,8.0,2.42,2.45,2.5,1.8,3.9,2.8,3.0,1,0,2965.0,0,0
1353,Undergraduate,Online,Business,24.0,11,11.0,3.22,3.21,3.6,3.3,3.9,2.8,5.0,1,0,2103.0,0,1
1354,Graduate,Hybrid,Sciences,37.0,11,10.0,3.26,3.44,2.8,2.4,2.5,3.4,3.0,1,0,3573.0,0,0
1355,Undergraduate,Online,Business,21.0,11,10.0,2.76,2.65,3.2,3.5,3.2,3.6,5.0,1,0,507.0,0,1
1356,Graduate,On-campus,Health,32.0,7,7.0,3.34,3.37,3.7,4.1,3.7,3.7,2.0,0,0,4071.0,0,1
1357,Graduate,Online,Engineering,28.0,12,11.0,2.93,3.22,3.5,4.1,3.0,3.8,5.0,0,1,4554.0,0,0
1358,Undergraduate,Online,Health,20.0,9,8.0,3.05,3.05,2.9,3.1,3.6,2.9,8.0,0,1,3612.0,0,1
1359,Undergraduate,Online,Business,20.0,14,12.0,2.86,2.66,2.7,3.0,3.2,2.7,4.0,1,1,0.0,1,0
1360,Undergraduate,Online,Engineering,26.0,15,13.0,3.16,3.49,3.6,3.6,3.1,3.5,7.0,0,0,2883.0,0,1
1361,Graduate,Hybrid,Education,21.0,7,7.0,2.98,2.87,3.5,3.4,3.1,3.2,3.0,1,0,4401.0,0,0
1362,Undergraduate,Online,Health,22.0,10,8.0,2.66,2.5,3.2,2.9,4.4,3.5,6.0,0,1,3394.0,0,0
1363,Undergraduate,Hybrid,Health,18.0,9,8.0,3.02,2.87,2.8,2.4,3.4,2.8,7.0,0,0,2771.0,0,1
1364,Undergraduate,On-campus,Business,23.0,14,13.0,2.96,3.07,2.9,2.5,2.7,3.4,8.0,0,0,5881.0,0,1
1365,Graduate,Online,Engineering,24.0,9,7.0,3.02,3.21,3.4,3.6,3.6,3.9,6.0,1,0,4825.0,1,0
1366,Undergraduate,On-campus,Health,21.0,13,12.0,2.72,2.98,2.7,2.6,2.4,3.5,6.0,0,1,1732.0,0,0
1367,Graduate,On-campus,Education,32.0,13,12.0,2.39,2.39,2.2,2.0,2.2,4.2,2.0,1,0,1746.0,1,0
1368,Graduate,On-campus,Business,29.0,11,9.0,2.81,2.66,3.2,2.6,3.2,3.9,4.0,1,0,1983.0,0,0
1369,Undergraduate,Online,Engineering,27.0,11,10.0,3.16,3.07,4.0,3.7,3.8,3.1,4.0,1,1,2800.0,1,1
1370,Undergraduate,Online,Engineering,23.0,13,11.0,2.67,2.68,3.6,3.5,4.1,3.8,6.0,1,0,2229.0,0,0
1371,Graduate,Hybrid,Engineering,37.0,15,13.0,3.56,3.56,2.4,1.9,3.2,3.3,3.0,1,0,2684.0,0,0
1372,Undergraduate,Hybrid,Engineering,26.0,14,12.0,2.21,2.41,3.1,3.9,3.1,3.2,6.0,0,1,3281.0,0,0
1373,Graduate,Hybrid,Education,27.0,10,8.0,3.14,2.94,3.3,2.9,3.0,3.2,10.0,1,0,5800.0,0,0
1374,Undergraduate,Online,Engineering,20.0,6,5.0,2.72,2.55,2.8,3.1,3.7,3.4,6.0,0,0,4860.0,1,0
1375,Undergraduate,On-campus,Business,21.0,6,5.0,2.34,2.29,1.8,1.8,2.6,3.1,7.0,0,0,3560.0,1,0
1376,Graduate,Online,Business,38.0,7,7.0,2.94,3.0,3.1,2.9,3.2,3.6,3.0,0,0,3583.0,0,0
1377,Undergraduate,Online,Engineering,18.0,15,14.0,2.37,2.3,3.0,2.9,3.0,3.4,5.0,1,0,3210.0,0,0
1378,Undergraduate,Online,Sciences,22.0,15,13.0,3.03,2.95,2.8,2.8,3.3,3.0,5.0,0,1,2067.0,0,0
1379,Undergraduate,On-campus,Education,25.0,10,8.0,3.23,3.41,3.5,3.6,2.8,3.1,6.0,0,1,3905.0,1,0
1380,Undergraduate,Online,Business,15.0,9,7.0,3.05,3.12,3.7,3.4,3.2,3.1,9.0,0,0,4239.0,0,0
1381,Undergraduate,Online,Education,27.0,6,5.0,3.13,2.98,3.5,3.7,3.2,3.3,4.0,0,0,2703.0,1,0
1382,Undergraduate,Hybrid,Education,25.0,9,8.0,3.38,3.3,2.6,2.5,3.2,3.3,5.0,1,0,0.0,0,0
1383,Graduate,Online,Business,31.0,9,7.0,3.44,3.52,3.3,2.9,4.0,3.3,0.0,0,0,1395.0,1,1
1384,Undergraduate,Online,Business,24.0,15,14.0,2.64,2.45,3.3,3.2,3.6,3.5,6.0,0,1,3156.0,0,0
1385,Undergraduate,Online,Sciences,22.0,9,8.0,2.73,2.81,3.3,3.7,3.3,2.7,6.0,1,0,3861.0,0,0
1386,Undergraduate,Hybrid,Business,26.0,6,5.0,2.74,2.69,2.6,2.7,3.3,3.2,5.0,1,0,1826.0,0,0
1387,Graduate,On-campus,Sciences,33.0,14,12.0,3.66,3.71,3.0,3.0,3.1,3.7,6.0,0,0,5299.0,0,0
1388,Undergraduate,Online,Education,18.0,8,7.0,3.28,3.3,3.1,3.0,3.6,3.4,4.0,1,1,1450.0,0,0
1389,Graduate,Hybrid,Education,21.0,9,8.0,2.97,2.8,2.9,2.8,3.1,3.6,2.0,0,0,2423.0,1,1
1390,Undergraduate,Hybrid,Education,21.0,10,9.0,2.3,2.2,2.5,2.6,3.8,3.1,3.0,1,0,582.0,0,1
1391,Undergraduate,Online,Engineering,22.0,12,10.0,2.61,2.83,2.7,2.6,3.5,3.2,3.0,1,0,1110.0,1,1
1392,Undergraduate,On-campus,Business,20.0,11,10.0,2.53,2.89,2.6,2.7,2.9,3.3,2.0,0,0,4211.0,0,1
1393,Undergraduate,On-campus,Health,27.0,10,9.0,3.1,2.84,3.0,3.1,2.8,3.8,2.0,0,0,3932.0,0,0
1394,Undergraduate,On-campus,Education,25.0,13,11.0,3.37,3.53,3.5,3.1,3.5,3.3,4.0,0,0,3628.0,1,1
1395,Undergraduate,Online,Sciences,20.0,6,6.0,3.18,3.22,2.6,2.8,3.0,3.4,4.0,0,0,3690.0,0,0
1396,Graduate,Hybrid,Sciences,28.0,12,12.0,3.14,3.45,3.6,3.3,3.6,3.7,6.0,0,0,5658.0,0,0
1397,Undergraduate,On-campus,Engineering,21.0,11,10.0,2.84,2.76,2.5,2.2,2.3,3.8,2.0,1,0,5319.0,0,0
1398,Undergraduate,Online,Education,23.0,10,8.0,2.38,2.51,3.6,3.6,4.0,3.7,4.0,0,0,2893.0,1,0
1399,Undergraduate,Online,Engineering,23.0,12,11.0,2.44,2.39,3.2,3.3,3.8,3.0,4.0,1,1,1718.0,1,1
1400,Graduate,Online,Education,35.0,8,7.0,3.05,3.24,3.4,3.6,3.3,2.7,6.0,0,0,2168.0,1,0
1401,Undergraduate,Online,Education,24.0,6,5.0,3.55,3.9,3.4,2.8,3.2,3.1,3.0,1,1,1978.0,1,0
1402,Undergraduate,On-campus,Business,25.0,14,13.0,2.68,2.71,3.6,3.8,3.6,3.4,4.0,0,0,3528.0,0,1
1403,Undergraduate,Online,Engineering,23.0,7,6.0,2.99,2.82,3.2,3.3,4.2,3.0,7.0,1,1,2322.0,0,0
1404,Graduate,Online,Engineering,25.0,15,14.0,3.78,3.99,4.2,4.0,3.3,2.3,4.0,1,0,3817.0,0,0
1405,Undergraduate,On-campus,Sciences,21.0,8,7.0,2.3,2.38,2.3,2.2,3.3,3.7,2.0,1,0,685.0,1,1
1406,Undergraduate,Online,Health,25.0,13,12.0,2.55,2.61,3.3,3.4,3.9,3.2,5.0,1,0,2181.0,1,0
1407,Graduate,Hybrid,Sciences,27.0,15,13.0,3.38,3.62,3.9,2.9,3.3,3.5,4.0,1,0,2085.0,0,1
1408,Graduate,Online,Education,31.0,14,10.0,3.16,2.99,2.9,2.5,3.5,3.4,0.0,1,0,2738.0,0,0
1409,Undergraduate,Online,Engineering,21.0,8,6.0,2.8,2.69,3.3,3.6,3.3,3.1,6.0,0,0,6101.0,1,1
1410,Graduate,Online,Business,24.0,11,10.0,3.61,3.7,3.2,3.0,3.6,3.6,7.0,1,0,1524.0,0,1
1411,Undergraduate,Online,Education,22.0,12,12.0,2.2,2.09,3.0,3.0,2.7,3.6,5.0,1,0,3414.0,0,0
1412,Undergraduate,Online,Education,23.0,6,6.0,3.03,2.98,4.0,4.0,4.0,3.0,8.0,0,1,6008.0,0,0
1413,Undergraduate,On-campus,Health,20.0,12,12.0,2.99,3.18,2.5,2.7,2.4,3.7,6.0,1,0,1231.0,1,0
1414,Undergraduate,Hybrid,Health,21.0,9,8.0,3.04,3.1,3.1,3.0,2.8,3.8,3.0,0,1,3721.0,0,0
1415,Undergraduate,Online,Business,19.0,10,9.0,2.94,2.76,2.8,2.7,3.4,3.3,9.0,1,0,2708.0,0,1
1416,Graduate,On-campus,Business,28.0,13,13.0,3.71,3.77,3.2,3.3,2.7,3.3,6.0,0,0,2056.0,0,0
1417,Undergraduate,On-campus,Business,21.0,9,8.0,2.76,2.95,3.0,3.3,2.6,3.2,6.0,1,1,2869.0,0,1
1418,Undergraduate,Hybrid,Education,26.0,9,7.0,2.74,2.77,2.8,3.1,3.7,2.6,3.0,1,0,4184.0,0,0
1419,Undergraduate,Online,Engineering,27.0,13,12.0,2.57,2.7,3.6,3.5,4.2,2.4,2.0,0,1,2498.0,1,0
1420,Graduate,Online,Engineering,28.0,10,10.0,3.28,3.2,3.5,3.4,4.1,3.0,3.0,1,0,2066.0,0,1
1421,Undergraduate,Online,Education,19.0,11,9.0,2.55,2.59,2.4,2.4,3.8,3.1,6.0,0,0,1380.0,1,0
1422,Undergraduate,On-campus,Sciences,16.0,10,9.0,3.2,2.96,3.1,3.5,4.1,3.2,9.0,1,0,4078.0,0,0
1423,Undergraduate,Hybrid,Business,18.0,6,5.0,3.09,3.18,3.6,3.8,3.0,2.9,6.0,0,1,4798.0,1,1
1424,Undergraduate,Online,Health,18.0,12,11.0,2.98,3.03,3.4,3.3,3.4,2.8,6.0,0,0,2566.0,0,0
1425,Graduate,Online,Engineering,35.0,11,10.0,2.9,2.71,3.3,2.8,3.5,2.6,7.0,1,0,1236.0,0,0
1426,Graduate,Hybrid,Engineering,25.0,7,6.0,3.34,3.57,3.1,3.4,3.7,3.1,8.0,0,0,3403.0,0,0
1427,Undergraduate,Hybrid,Engineering,23.0,12,10.0,3.39,3.48,3.2,3.6,3.3,3.5,2.0,1,0,4438.0,0,0
1428,Graduate,Hybrid,Education,31.0,11,9.0,2.7,2.6,2.9,2.6,3.8,3.0,8.0,0,0,3892.0,0,0
1429,Undergraduate,On-campus,Engineering,18.0,10,9.0,3.03,3.13,1.9,1.8,3.1,4.1,3.0,0,0,4228.0,0,0
1430,Graduate,Online,Health,20.0,13,11.0,3.04,2.89,3.4,3.7,2.9,3.3,7.0,1,0,2728.0,0,0
1431,Undergraduate,On-campus,Health,23.0,10,8.0,2.75,2.62,3.2,3.3,2.8,4.0,3.0,1,0,4559.0,1,0
1432,Undergraduate,On-campus,Business,22.0,7,6.0,2.55,2.4,2.4,1.8,3.5,3.6,7.0,0,0,3440.0,0,0
